,pairs,counts,probs
8969,NGZ,1,1.2445736588474252e-06
8970,NHA,282,0.0003509697717949739
8971,NHB,0,0.0
8972,NHC,0,0.0
8973,NHD,0,0.0
8974,NHE,121,0.00015059341272053846
8975,NHF,0,0.0
8976,NHG,0,0.0
8977,NHH,0,0.0
8978,NHI,29,3.609263610657533e-05
8979,NHJ,0,0.0
8980,NHK,0,0.0
8981,NHL,0,0.0
8982,NHM,0,0.0
8983,NHN,0,0.0
8984,NHO,271,0.0003372794615476522
8985,NHP,0,0.0
8986,NHQ,0,0.0
8987,NHR,0,0.0
8988,NHS,0,0.0
8989,NHT,0,0.0
8990,NHU,33,4.107093074196503e-05
8991,NHV,0,0.0
8992,NHW,0,0.0
8993,NHX,0,0.0
8994,NHY,2,2.4891473176948504e-06
8995,NHZ,0,0.0
8996,NIA,302,0.0003758612449719224
8997,NIB,34,4.2315504400812456e-05
8998,NIC,784,0.0009757457485363814
8999,NID,52,6.471783026006611e-05
9000,NIE,588,0.000731809311402286
9001,NIF,60,7.467441953084551e-05
9002,NIG,214,0.00026633876299334897
9003,NIH,22,2.7380620494643356e-05
9004,NII,2,2.4891473176948504e-06
9005,NIJ,7,8.712015611931977e-06
9006,NIK,302,0.0003758612449719224
9007,NIL,85,0.00010578876100203115
9008,NIM,65,8.089728782508264e-05
9009,NIN,563,0.0007006949699311004
9010,NIO,162,0.00020162093273328287
9011,NIP,40,4.9782946353897006e-05
9012,NIQ,10,1.2445736588474251e-05
9013,NIR,28,3.4848062447727906e-05
9014,NIS,467,0.0005812158986817476
9015,NIT,192,0.00023895814249870565
9016,NIU,37,4.604922537735473e-05
9017,NIV,44,5.476124098928671e-05
9018,NIW,5,6.222868294237126e-06
9019,NIX,33,4.107093074196503e-05
9020,NIY,8,9.956589270779402e-06
9021,NIZ,64,7.965271416623521e-05
9022,NJA,40,4.9782946353897006e-05
9023,NJB,1,1.2445736588474252e-06
9024,NJC,0,0.0
9025,NJD,0,0.0
9026,NJE,17,2.1157752200406228e-05
9027,NJF,0,0.0
9028,NJG,0,0.0
9029,NJH,1,1.2445736588474252e-06
9030,NJI,24,2.9869767812338206e-05
9031,NJJ,0,0.0
9032,NJK,0,0.0
9033,NJL,0,0.0
9034,NJM,0,0.0
9035,NJN,0,0.0
9036,NJO,29,3.609263610657533e-05
9037,NJP,1,1.2445736588474252e-06
9038,NJQ,0,0.0
9039,NJR,0,0.0
9040,NJS,0,0.0
9041,NJT,0,0.0
9042,NJU,22,2.7380620494643356e-05
9043,NJV,0,0.0
9044,NJW,2,2.4891473176948504e-06
9045,NJX,0,0.0
9046,NJY,0,0.0
9047,NJZ,0,0.0
9048,NKA,206,0.00025638217372256957
9049,NKB,4,4.978294635389701e-06
9050,NKC,0,0.0
9051,NKD,0,0.0
9052,NKE,514,0.0006397108606475766
9053,NKF,9,1.1201162929626827e-05
9054,NKG,1,1.2445736588474252e-06
9055,NKH,37,4.604922537735473e-05
9056,NKI,108,0.00013441395515552192
9057,NKJ,1,1.2445736588474252e-06
9058,NKK,1,1.2445736588474252e-06
9059,NKL,114,0.00014188139710860647
9060,NKM,17,2.1157752200406228e-05
9061,NKN,13,1.6179457565016528e-05
9062,NKO,310,0.0003858178342427018
9063,NKP,2,2.4891473176948504e-06
9064,NKQ,0,0.0
9065,NKR,21,2.613604683579593e-05
9066,NKS,79,9.832131904894659e-05
9067,NKT,3,3.7337209765422758e-06
9068,NKU,34,4.2315504400812456e-05
9069,NKV,2,2.4891473176948504e-06
9070,NKW,20,2.4891473176948503e-05
9071,NKX,0,0.0
9072,NKY,6,7.4674419530845516e-06
9073,NKZ,0,0.0
9074,NLA,76,9.458759807240431e-05
9075,NLB,0,0.0
9076,NLC,0,0.0
9077,NLD,0,0.0
9078,NLE,150,0.00018668604882711377
9079,NLF,0,0.0
9080,NLG,0,0.0
9081,NLH,0,0.0
9082,NLI,52,6.471783026006611e-05
9083,NLJ,0,0.0
9084,NLK,0,0.0
9085,NLL,0,0.0
9086,NLM,0,0.0
9087,NLN,0,0.0
9088,NLO,49,6.098410928352384e-05
9089,NLP,0,0.0
9090,NLQ,0,0.0
9091,NLR,0,0.0
9092,NLS,0,0.0
9093,NLT,0,0.0
9094,NLU,22,2.7380620494643356e-05
9095,NLV,0,0.0
9096,NLW,0,0.0
9097,NLX,0,0.0
9098,NLY,22,2.7380620494643356e-05
9099,NLZ,0,0.0
9100,NMA,109,0.00013565852881436934
9101,NMB,0,0.0
9102,NMC,0,0.0
9103,NMD,0,0.0
9104,NME,33,4.107093074196503e-05
9105,NMF,0,0.0
9106,NMG,0,0.0
9107,NMH,0,0.0
9108,NMI,27,3.360348878888048e-05
9109,NMJ,0,0.0
9110,NMK,0,0.0
9111,NML,0,0.0
9112,NMM,0,0.0
9113,NMN,0,0.0
9114,NMO,20,2.4891473176948503e-05
9115,NMP,0,0.0
9116,NMQ,0,0.0
9117,NMR,0,0.0
9118,NMS,0,0.0
9119,NMT,0,0.0
9120,NMU,9,1.1201162929626827e-05
9121,NMV,0,0.0
9122,NMW,0,0.0
9123,NMX,0,0.0
9124,NMY,5,6.222868294237126e-06
9125,NMZ,0,0.0
9126,NNA,389,0.00048413915329164844
9127,NNB,2,2.4891473176948504e-06
9128,NNC,0,0.0
9129,NND,3,3.7337209765422758e-06
9130,NNE,951,0.0011835895495639014
9131,NNF,2,2.4891473176948504e-06
9132,NNG,1,1.2445736588474252e-06
9133,NNH,8,9.956589270779402e-06
9134,NNI,566,0.0007044286909076427
9135,NNJ,0,0.0
9136,NNK,1,1.2445736588474252e-06
9137,NNL,6,7.4674419530845516e-06
9138,NNM,1,1.2445736588474252e-06
9139,NNN,0,0.0
9140,NNO,234,0.0002912302361702975
9141,NNP,0,0.0
9142,NNQ,1,1.2445736588474252e-06
9143,NNR,3,3.7337209765422758e-06
9144,NNS,24,2.9869767812338206e-05
9145,NNT,2,2.4891473176948504e-06
9146,NNU,48,5.973953562467641e-05
9147,NNV,0,0.0
9148,NNW,1,1.2445736588474252e-06
9149,NNX,0,0.0
9150,NNY,65,8.089728782508264e-05
9151,NNZ,0,0.0
9152,NOA,20,2.4891473176948503e-05
9153,NOB,50,6.222868294237126e-05
9154,NOC,102,0.00012694651320243737
9155,NOD,38,4.7293799036202156e-05
9156,NOE,58,7.218527221315066e-05
9157,NOF,70,8.712015611931976e-05
9158,NOG,39,4.853837269504958e-05
9159,NOH,40,4.9782946353897006e-05
9160,NOI,23,2.862519415349078e-05
9161,NOJ,17,2.1157752200406228e-05
9162,NOK,14,1.7424031223863953e-05
9163,NOL,190,0.0002364689951810108
9164,NOM,44,5.476124098928671e-05
9165,NON,232,0.00028874108885260265
9166,NOO,53,6.596240391891354e-05
9167,NOP,51,6.347325660121869e-05
9168,NOQ,1,1.2445736588474252e-06
9169,NOR,382,0.0004754271376797164
9170,NOS,232,0.00028874108885260265
9171,NOT,159,0.0001978872117567406
9172,NOU,129,0.00016055000199131786
9173,NOV,327,0.00040697558644310806
9174,NOW,272,0.00033852403520649965
9175,NOX,5,6.222868294237126e-06
9176,NOY,39,4.853837269504958e-05
9177,NOZ,59,7.342984587199809e-05
9178,NPA,21,2.613604683579593e-05
9179,NPB,0,0.0
9180,NPC,0,0.0
9181,NPD,0,0.0
9182,NPE,12,1.4934883906169103e-05
9183,NPF,0,0.0
9184,NPG,0,0.0
9185,NPH,12,1.4934883906169103e-05
9186,NPI,8,9.956589270779402e-06
9187,NPJ,0,0.0
9188,NPK,0,0.0
9189,NPL,4,4.978294635389701e-06
9190,NPM,0,0.0
9191,NPN,0,0.0
9192,NPO,12,1.4934883906169103e-05
9193,NPP,0,0.0
9194,NPQ,0,0.0
9195,NPR,4,4.978294635389701e-06
9196,NPS,0,0.0
9197,NPT,0,0.0
9198,NPU,2,2.4891473176948504e-06
9199,NPV,0,0.0
9200,NPW,0,0.0
9201,NPX,0,0.0
9202,NPY,1,1.2445736588474252e-06
9203,NPZ,0,0.0
9204,NQA,0,0.0
9205,NQB,0,0.0
9206,NQC,0,0.0
9207,NQD,0,0.0
9208,NQE,0,0.0
9209,NQF,0,0.0
9210,NQG,0,0.0
9211,NQH,0,0.0
9212,NQI,0,0.0
9213,NQJ,0,0.0
9214,NQK,0,0.0
9215,NQL,0,0.0
9216,NQM,1,1.2445736588474252e-06
9217,NQN,0,0.0
9218,NQO,0,0.0
9219,NQP,0,0.0
9220,NQQ,0,0.0
9221,NQR,0,0.0
9222,NQS,0,0.0
9223,NQT,0,0.0
9224,NQU,78,9.707674539009916e-05
9225,NQV,0,0.0
9226,NQW,0,0.0
9227,NQX,0,0.0
9228,NQY,0,0.0
9229,NQZ,0,0.0
9230,NRA,51,6.347325660121869e-05
9231,NRB,0,0.0
9232,NRC,0,0.0
9233,NRD,0,0.0
9234,NRE,37,4.604922537735473e-05
9235,NRF,0,0.0
9236,NRG,0,0.0
9237,NRH,2,2.4891473176948504e-06
9238,NRI,96,0.00011947907124935283
9239,NRJ,0,0.0
9240,NRK,0,0.0
9241,NRL,0,0.0
9242,NRM,0,0.0
9243,NRN,0,0.0
9244,NRO,69,8.587558246047234e-05
9245,NRP,0,0.0
9246,NRQ,0,0.0
9247,NRR,7,8.712015611931977e-06
9248,NRS,0,0.0
9249,NRT,0,0.0
9250,NRU,13,1.6179457565016528e-05
9251,NRV,0,0.0
9252,NRW,0,0.0
9253,NRX,0,0.0
9254,NRY,16,1.9913178541558803e-05
9255,NRZ,0,0.0
9256,NSA,127,0.000158060854673623
9257,NSB,80,9.956589270779401e-05
9258,NSC,134,0.00016677287028555497
9259,NSD,24,2.9869767812338206e-05
9260,NSE,327,0.00040697558644310806
9261,NSF,23,2.862519415349078e-05
9262,NSG,9,1.1201162929626827e-05
9263,NSH,82,0.00010205504002548886
9264,NSI,129,0.00016055000199131786
9265,NSJ,0,0.0
9266,NSK,910,0.001132562029551157
9267,NSL,95,0.0001182344975905054
9268,NSM,69,8.587558246047234e-05
9269,NSN,2,2.4891473176948504e-06
9270,NSO,354,0.0004405790752319885
9271,NSP,33,4.107093074196503e-05
9272,NSQ,0,0.0
9273,NSR,9,1.1201162929626827e-05
9274,NSS,31,3.858178342427018e-05
9275,NST,438,0.0005451232625751722
9276,NSU,22,2.7380620494643356e-05
9277,NSV,6,7.4674419530845516e-06
9278,NSW,27,3.360348878888048e-05
9279,NSX,0,0.0
9280,NSY,7,8.712015611931977e-06
9281,NSZ,6,7.4674419530845516e-06
9282,NTA,358,0.0004455573698673782
9283,NTB,2,2.4891473176948504e-06
9284,NTC,12,1.4934883906169103e-05
9285,NTD,2,2.4891473176948504e-06
9286,NTE,806,0.0010031263690310247
9287,NTF,11,1.3690310247321678e-05
9288,NTG,11,1.3690310247321678e-05
9289,NTH,182,0.0002265124059102314
9290,NTI,540,0.0006720697757776097
9291,NTJ,14,1.7424031223863953e-05
9292,NTK,11,1.3690310247321678e-05
9293,NTL,68,8.463100880162491e-05
9294,NTM,16,1.9913178541558803e-05
9295,NTN,32,3.9826357083117606e-05
9296,NTO,551,0.0006857600860249313
9297,NTP,8,9.956589270779402e-06
9298,NTQ,0,0.0
9299,NTR,150,0.00018668604882711377
9300,NTS,91,0.0001132562029551157
9301,NTT,11,1.3690310247321678e-05
9302,NTU,86,0.00010703333466087858
9303,NTV,5,6.222868294237126e-06
9304,NTW,13,1.6179457565016528e-05
9305,NTX,0,0.0
9306,NTY,54,6.720697757776096e-05
9307,NTZ,209,0.0002601158946991119
9308,NUA,18,2.2402325859253653e-05
9309,NUB,7,8.712015611931977e-06
9310,NUC,58,7.218527221315066e-05
9311,NUD,14,1.7424031223863953e-05
9312,NUE,70,8.712015611931976e-05
9313,NUF,8,9.956589270779402e-06
9314,NUG,15,1.8668604882711378e-05
9315,NUH,5,6.222868294237126e-06
9316,NUI,4,4.978294635389701e-06
9317,NUJ,1,1.2445736588474252e-06
9318,NUK,11,1.3690310247321678e-05
9319,NUL,27,3.360348878888048e-05
9320,NUM,53,6.596240391891354e-05
9321,NUN,80,9.956589270779401e-05
9322,NUO,9,1.1201162929626827e-05
9323,NUP,16,1.9913178541558803e-05
9324,NUQ,1,1.2445736588474252e-06
9325,NUR,32,3.9826357083117606e-05
9326,NUS,94,0.00011698992393165798
9327,NUT,75,9.334302441355689e-05
9328,NUU,2,2.4891473176948504e-06
9329,NUV,4,4.978294635389701e-06
9330,NUW,2,2.4891473176948504e-06
9331,NUX,1,1.2445736588474252e-06
9332,NUY,6,7.4674419530845516e-06
9333,NUZ,24,2.9869767812338206e-05
9334,NVA,12,1.4934883906169103e-05
9335,NVB,0,0.0
9336,NVC,0,0.0
9337,NVD,0,0.0
9338,NVE,40,4.9782946353897006e-05
9339,NVF,0,0.0
9340,NVG,0,0.0
9341,NVH,0,0.0
9342,NVI,67,8.338643514277749e-05
9343,NVJ,0,0.0
9344,NVK,0,0.0
9345,NVL,5,6.222868294237126e-06
9346,NVM,0,0.0
9347,NVN,0,0.0
9348,NVO,17,2.1157752200406228e-05
9349,NVP,0,0.0
9350,NVQ,0,0.0
9351,NVR,3,3.7337209765422758e-06
9352,NVS,0,0.0
9353,NVT,0,0.0
9354,NVU,3,3.7337209765422758e-06
9355,NVV,0,0.0
9356,NVW,0,0.0
9357,NVX,0,0.0
9358,NVY,1,1.2445736588474252e-06
9359,NVZ,0,0.0
9360,NWA,110,0.00013690310247321677
9361,NWB,0,0.0
9362,NWC,0,0.0
9363,NWD,0,0.0
9364,NWE,53,6.596240391891354e-05
9365,NWF,0,0.0
9366,NWG,0,0.0
9367,NWH,2,2.4891473176948504e-06
9368,NWI,33,4.107093074196503e-05
9369,NWJ,0,0.0
9370,NWK,0,0.0
9371,NWL,0,0.0
9372,NWM,0,0.0
9373,NWN,0,0.0
9374,NWO,40,4.9782946353897006e-05
9375,NWP,0,0.0
9376,NWQ,0,0.0
9377,NWR,6,7.4674419530845516e-06
9378,NWS,0,0.0
9379,NWT,0,0.0
9380,NWU,2,2.4891473176948504e-06
9381,NWV,0,0.0
9382,NWW,0,0.0
9383,NWX,0,0.0
9384,NWY,8,9.956589270779402e-06
9385,NWZ,0,0.0
9386,NXA,0,0.0
9387,NXB,0,0.0
9388,NXC,0,0.0
9389,NXD,0,0.0
9390,NXE,0,0.0
9391,NXF,0,0.0
9392,NXG,0,0.0
9393,NXH,0,0.0
9394,NXI,0,0.0
9395,NXJ,0,0.0
9396,NXK,0,0.0
9397,NXL,0,0.0
9398,NXM,1,1.2445736588474252e-06
9399,NXN,0,0.0
9400,NXO,1,1.2445736588474252e-06
9401,NXP,0,0.0
9402,NXQ,0,0.0
9403,NXR,0,0.0
9404,NXS,0,0.0
9405,NXT,0,0.0
9406,NXU,0,0.0
9407,NXV,0,0.0
9408,NXW,1,1.2445736588474252e-06
9409,NXX,0,0.0
9410,NXY,0,0.0
9411,NXZ,0,0.0
9412,NYA,112,0.00013939224979091162
9413,NYB,11,1.3690310247321678e-05
9414,NYC,9,1.1201162929626827e-05
9415,NYD,11,1.3690310247321678e-05
9416,NYE,39,4.853837269504958e-05
9417,NYF,2,2.4891473176948504e-06
9418,NYG,5,6.222868294237126e-06
9419,NYH,10,1.2445736588474251e-05
9420,NYI,18,2.2402325859253653e-05
9421,NYJ,0,0.0
9422,NYK,13,1.6179457565016528e-05
9423,NYL,6,7.4674419530845516e-06
9424,NYM,7,8.712015611931977e-06
9425,NYN,6,7.4674419530845516e-06
9426,NYO,31,3.858178342427018e-05
9427,NYP,4,4.978294635389701e-06
9428,NYQ,1,1.2445736588474252e-06
9429,NYR,5,6.222868294237126e-06
9430,NYS,16,1.9913178541558803e-05
9431,NYT,2,2.4891473176948504e-06
9432,NYU,12,1.4934883906169103e-05
9433,NYV,0,0.0
9434,NYW,3,3.7337209765422758e-06
9435,NYX,0,0.0
9436,NYY,1,1.2445736588474252e-06
9437,NYZ,1,1.2445736588474252e-06
9438,NZA,307,0.00038208411326615956
9439,NZB,4,4.978294635389701e-06
9440,NZC,0,0.0
9441,NZD,0,0.0
9442,NZE,193,0.00024020271615755306
9443,NZF,1,1.2445736588474252e-06
9444,NZG,0,0.0
9445,NZH,4,4.978294635389701e-06
9446,NZI,170,0.0002115775220040623
9447,NZJ,0,0.0
9448,NZK,6,7.4674419530845516e-06
9449,NZL,34,4.2315504400812456e-05
9450,NZM,16,1.9913178541558803e-05
9451,NZN,2,2.4891473176948504e-06
9452,NZO,135,0.0001680174439444024
9453,NZP,2,2.4891473176948504e-06
9454,NZQ,0,0.0
9455,NZR,0,0.0
9456,NZS,1,1.2445736588474252e-06
9457,NZT,0,0.0
9458,NZU,21,2.613604683579593e-05
9459,NZV,1,1.2445736588474252e-06
9460,NZW,6,7.4674419530845516e-06
9461,NZX,0,0.0
9462,NZY,15,1.8668604882711378e-05
9463,NZZ,0,0.0
9464,OAA,0,0.0
9465,OAB,0,0.0
9466,OAC,24,2.9869767812338206e-05
9467,OAD,82,0.00010205504002548886
9468,OAE,2,2.4891473176948504e-06
9469,OAF,7,8.712015611931977e-06
9470,OAG,21,2.613604683579593e-05
9471,OAH,13,1.6179457565016528e-05
9472,OAI,4,4.978294635389701e-06
9473,OAJ,0,0.0
9474,OAK,54,6.720697757776096e-05
9475,OAL,32,3.9826357083117606e-05
9476,OAM,5,6.222868294237126e-06
9477,OAN,51,6.347325660121869e-05
9478,OAO,1,1.2445736588474252e-06
9479,OAP,11,1.3690310247321678e-05
9480,OAQ,2,2.4891473176948504e-06
9481,OAR,54,6.720697757776096e-05
9482,OAS,26,3.2358915130033056e-05
9483,OAT,95,0.0001182344975905054
9484,OAU,1,1.2445736588474252e-06
9485,OAV,3,3.7337209765422758e-06
9486,OAW,1,1.2445736588474252e-06
9487,OAX,2,2.4891473176948504e-06
9488,OAY,5,6.222868294237126e-06
9489,OAZ,2,2.4891473176948504e-06
9490,OBA,181,0.00022526783225138396
9491,OBB,107,0.00013316938149667449
9492,OBC,3,3.7337209765422758e-06
9493,OBD,5,6.222868294237126e-06
9494,OBE,343,0.00042688876498466686
9495,OBF,0,0.0
9496,OBG,2,2.4891473176948504e-06
9497,OBH,6,7.4674419530845516e-06
9498,OBI,156,0.00019415349078019832
9499,OBJ,1,1.2445736588474252e-06
9500,OBK,12,1.4934883906169103e-05
9501,OBL,101,0.00012570193954358994
9502,OBM,4,4.978294635389701e-06
9503,OBN,10,1.2445736588474251e-05
9504,OBO,95,0.0001182344975905054
9505,OBP,0,0.0
9506,OBQ,0,0.0
9507,OBR,97,0.00012072364490820025
9508,OBS,36,4.4804651718507306e-05
9509,OBT,2,2.4891473176948504e-06
9510,OBU,41,5.102752001274443e-05
9511,OBV,0,0.0
9512,OBW,0,0.0
9513,OBX,0,0.0
9514,OBY,32,3.9826357083117606e-05
9515,OBZ,6,7.4674419530845516e-06
9516,OCA,98,0.00012196821856704768
9517,OCB,0,0.0
9518,OCC,185,0.00023024612688677366
9519,OCD,0,0.0
9520,OCE,74,9.209845075470946e-05
9521,OCF,0,0.0
9522,OCG,0,0.0
9523,OCH,473,0.0005886833406348321
9524,OCI,65,8.089728782508264e-05
9525,OCJ,1,1.2445736588474252e-06
9526,OCK,887,0.0011039368353976662
9527,OCL,4,4.978294635389701e-06
9528,OCM,0,0.0
9529,OCN,3,3.7337209765422758e-06
9530,OCO,71,8.836472977816719e-05
9531,OCP,0,0.0
9532,OCQ,6,7.4674419530845516e-06
9533,OCR,9,1.1201162929626827e-05
9534,OCS,3,3.7337209765422758e-06
9535,OCT,16,1.9913178541558803e-05
9536,OCU,22,2.7380620494643356e-05
9537,OCV,0,0.0
9538,OCW,0,0.0
9539,OCX,0,0.0
9540,OCY,5,6.222868294237126e-06
9541,OCZ,37,4.604922537735473e-05
9542,ODA,193,0.00024020271615755306
9543,ODB,29,3.609263610657533e-05
9544,ODC,6,7.4674419530845516e-06
9545,ODD,77,9.583217173125174e-05
9546,ODE,352,0.0004380899279142937
9547,ODF,19,2.3646899518101078e-05
9548,ODG,61,7.591899318969294e-05
9549,ODH,34,4.2315504400812456e-05
9550,ODI,174,0.000216555816639452
9551,ODJ,4,4.978294635389701e-06
9552,ODK,24,2.9869767812338206e-05
9553,ODL,58,7.218527221315066e-05
9554,ODM,22,2.7380620494643356e-05
9555,ODN,52,6.471783026006611e-05
9556,ODO,128,0.00015930542833247042
9557,ODP,4,4.978294635389701e-06
9558,ODQ,0,0.0
9559,ODR,174,0.000216555816639452
9560,ODS,46,5.725038830698156e-05
9561,ODT,29,3.609263610657533e-05
9562,ODU,43,5.351666733043929e-05
9563,ODV,4,4.978294635389701e-06
9564,ODW,25,3.111434147118563e-05
9565,ODX,0,0.0
9566,ODY,64,7.965271416623521e-05
9567,ODZ,36,4.4804651718507306e-05
9568,OEA,3,3.7337209765422758e-06
9569,OEB,79,9.832131904894659e-05
9570,OEC,84,0.00010454418734318373
9571,OED,82,0.00010205504002548886
9572,OEE,0,0.0
9573,OEF,66,8.214186148393006e-05
9574,OEG,58,7.218527221315066e-05
9575,OEH,149,0.00018544147516826636
9576,OEI,5,6.222868294237126e-06
9577,OEJ,0,0.0
9578,OEK,54,6.720697757776096e-05
9579,OEL,215,0.0002675833366521964
9580,OEM,50,6.222868294237126e-05
9581,OEN,208,0.00025887132104026445
9582,OEO,0,0.0
9583,OEP,80,9.956589270779401e-05
9584,OEQ,0,0.0
9585,OER,228,0.00028376279421721295
9586,OES,189,0.00023522442152216336
9587,OET,139,0.0001729957385797921
9588,OEU,26,3.2358915130033056e-05
9589,OEV,20,2.4891473176948503e-05
9590,OEW,20,2.4891473176948503e-05
9591,OEX,0,0.0
9592,OEY,17,2.1157752200406228e-05
9593,OEZ,7,8.712015611931977e-06
9594,OFA,44,5.476124098928671e-05
9595,OFB,4,4.978294635389701e-06
9596,OFC,2,2.4891473176948504e-06
9597,OFD,2,2.4891473176948504e-06
9598,OFE,87,0.000108277908319726
9599,OFF,640,0.0007965271416623521
9600,OFG,4,4.978294635389701e-06
9601,OFH,5,6.222868294237126e-06
9602,OFI,42,5.227209367159186e-05
9603,OFJ,0,0.0
9604,OFK,3,3.7337209765422758e-06
9605,OFL,17,2.1157752200406228e-05
9606,OFM,11,1.3690310247321678e-05
9607,OFN,6,7.4674419530845516e-06
9608,OFO,26,3.2358915130033056e-05
9609,OFP,0,0.0
9610,OFQ,1,1.2445736588474252e-06
9611,OFR,23,2.862519415349078e-05
9612,OFS,48,5.973953562467641e-05
9613,OFT,85,0.00010578876100203115
9614,OFU,6,7.4674419530845516e-06
9615,OFV,0,0.0
9616,OFW,1,1.2445736588474252e-06
9617,OFX,0,0.0
9618,OFY,1,1.2445736588474252e-06
9619,OFZ,2,2.4891473176948504e-06
9620,OGA,164,0.00020411008005097772
9621,OGB,18,2.2402325859253653e-05
9622,OGC,1,1.2445736588474252e-06
9623,OGD,28,3.4848062447727906e-05
9624,OGE,155,0.0001929089171213509
9625,OGF,1,1.2445736588474252e-06
9626,OGG,103,0.00012819108686128479
9627,OGH,39,4.853837269504958e-05
9628,OGI,59,7.342984587199809e-05
9629,OGJ,0,0.0
9630,OGK,0,0.0
9631,OGL,96,0.00011947907124935283
9632,OGM,9,1.1201162929626827e-05
9633,OGN,61,7.591899318969294e-05
9634,OGO,77,9.583217173125174e-05
9635,OGP,0,0.0
9636,OGQ,0,0.0
9637,OGR,38,4.7293799036202156e-05
9638,OGS,25,3.111434147118563e-05
9639,OGT,8,9.956589270779402e-06
9640,OGU,81,0.00010081046636664144
9641,OGV,0,0.0
9642,OGW,5,6.222868294237126e-06
9643,OGX,0,0.0
9644,OGY,4,4.978294635389701e-06
9645,OGZ,0,0.0
9646,OHA,185,0.00023024612688677366
9647,OHB,9,1.1201162929626827e-05
9648,OHC,0,0.0
9649,OHD,9,1.1201162929626827e-05
9650,OHE,85,0.00010578876100203115
9651,OHF,4,4.978294635389701e-06
9652,OHG,1,1.2445736588474252e-06
9653,OHH,0,0.0
9654,OHI,25,3.111434147118563e-05
9655,OHJ,0,0.0
9656,OHK,2,2.4891473176948504e-06
9657,OHL,208,0.00025887132104026445
9658,OHM,77,9.583217173125174e-05
9659,OHN,174,0.000216555816639452
9660,OHO,51,6.347325660121869e-05
9661,OHP,0,0.0
9662,OHQ,0,0.0
9663,OHR,114,0.00014188139710860647
9664,OHS,21,2.613604683579593e-05
9665,OHT,6,7.4674419530845516e-06
9666,OHU,15,1.8668604882711378e-05
9667,OHV,0,0.0
9668,OHW,5,6.222868294237126e-06
9669,OHX,0,0.0
9670,OHY,4,4.978294635389701e-06
9671,OHZ,0,0.0
9672,OIA,39,4.853837269504958e-05
9673,OIB,5,6.222868294237126e-06
9674,OIC,19,2.3646899518101078e-05
9675,OID,21,2.613604683579593e-05
9676,OIE,22,2.7380620494643356e-05
9677,OIF,1,1.2445736588474252e-06
9678,OIG,16,1.9913178541558803e-05
9679,OIH,0,0.0
9680,OII,0,0.0
9681,OIJ,0,0.0
9682,OIK,14,1.7424031223863953e-05
9683,OIL,40,4.9782946353897006e-05
9684,OIM,5,6.222868294237126e-06
9685,OIN,92,0.00011450077661396313
9686,OIO,6,7.4674419530845516e-06
9687,OIP,0,0.0
9688,OIQ,0,0.0
9689,OIR,34,4.2315504400812456e-05
9690,OIS,147,0.0001829523278505715
9691,OIT,57,7.094069855430324e-05
9692,OIU,2,2.4891473176948504e-06
9693,OIV,5,6.222868294237126e-06
9694,OIW,2,2.4891473176948504e-06
9695,OIX,10,1.2445736588474251e-05
9696,OIY,0,0.0
9697,OIZ,8,9.956589270779402e-06
9698,OJA,84,0.00010454418734318373
9699,OJB,0,0.0
9700,OJC,11,1.3690310247321678e-05
9701,OJD,4,4.978294635389701e-06
9702,OJE,24,2.9869767812338206e-05
9703,OJF,0,0.0
9704,OJG,0,0.0
9705,OJH,1,1.2445736588474252e-06
9706,OJI,24,2.9869767812338206e-05
9707,OJJ,0,0.0
9708,OJK,6,7.4674419530845516e-06
9709,OJL,1,1.2445736588474252e-06
9710,OJM,2,2.4891473176948504e-06
9711,OJN,14,1.7424031223863953e-05
9712,OJO,26,3.2358915130033056e-05
9713,OJP,0,0.0
9714,OJQ,0,0.0
9715,OJR,1,1.2445736588474252e-06
9716,OJS,2,2.4891473176948504e-06
9717,OJT,28,3.4848062447727906e-05
9718,OJU,4,4.978294635389701e-06
9719,OJV,1,1.2445736588474252e-06
9720,OJW,1,1.2445736588474252e-06
9721,OJX,0,0.0
9722,OJY,0,0.0
9723,OJZ,0,0.0
9724,OKA,132,0.00016428372296786012
9725,OKB,2,2.4891473176948504e-06
9726,OKC,0,0.0
9727,OKD,1,1.2445736588474252e-06
9728,OKE,177,0.00022028953761599426
9729,OKF,2,2.4891473176948504e-06
9730,OKG,0,0.0
9731,OKH,29,3.609263610657533e-05
9732,OKI,52,6.471783026006611e-05
9733,OKJ,0,0.0
9734,OKK,18,2.2402325859253653e-05
9735,OKL,17,2.1157752200406228e-05
9736,OKM,9,1.1201162929626827e-05
9737,OKN,3,3.7337209765422758e-06
9738,OKO,121,0.00015059341272053846
9739,OKP,3,3.7337209765422758e-06
9740,OKQ,0,0.0
9741,OKR,21,2.613604683579593e-05
9742,OKS,57,7.094069855430324e-05
9743,OKT,7,8.712015611931977e-06
9744,OKU,45,5.600581464813414e-05
9745,OKV,0,0.0
9746,OKW,6,7.4674419530845516e-06
9747,OKX,1,1.2445736588474252e-06
9748,OKY,4,4.978294635389701e-06
9749,OKZ,1,1.2445736588474252e-06
9750,OLA,869,0.0010815345095384124
9751,OLB,96,0.00011947907124935283
9752,OLC,68,8.463100880162491e-05
9753,OLD,566,0.0007044286909076427
9754,OLE,568,0.0007069178382253375
9755,OLF,173,0.00021531124298060456
9756,OLG,38,4.7293799036202156e-05
9757,OLH,21,2.613604683579593e-05
9758,OLI,775,0.0009645445856067545
