,name,gender,count,eligible,vowels,rem_count
48678,Jolleen,F,137,,2,0
48679,Jollene,F,22,,2,0
48680,Jollette,F,5,,2,0
48681,Jollie,M,10,,2,0
48682,Jolly,F,114,,3,0
48683,Jolly,M,348,,3,0
48684,Jolon,M,91,,3,0
48685,Jolonda,F,81,,2,0
48686,Jolyn,F,1942,,3,0
48687,Jolynda,F,86,,2,0
48688,Jolyne,F,199,,2,0
48689,Jolynn,F,4427,,3,0
48690,Jolynne,F,474,,2,0
48691,Jolyon,M,31,,2,0
48692,Jolysa,F,5,,2,0
48693,Jolyssa,F,124,,2,0
48694,Jomaira,F,56,,1,0
48695,Jomal,M,17,,3,0
48696,Jomana,F,58,,2,0
48697,Jomanda,F,27,,2,0
48698,Jomar,M,1778,,3,0
48699,Jomara,F,35,,2,0
48700,Jomarcus,M,6,,2,0
48701,Jomari,F,59,,2,0
48702,Jomari,M,308,,2,0
48703,Jomarie,F,464,,1,0
48704,Jomarie,M,5,,1,0
48705,Jomarion,M,104,,1,0
48706,Jomaris,F,16,,2,0
48707,Jomary,F,44,,2,0
48708,Jomayra,F,75,,1,0
48709,Jomei,M,10,,2,0
48710,Jomeka,F,10,,2,0
48711,Jomel,M,68,,3,0
48712,Jomes,M,93,,3,0
48713,Jometh,M,23,,3,0
48714,Jomiah,F,5,,2,0
48715,Jomira,F,9,,2,0
48716,Jomo,M,355,,3,0
48717,Jon,F,1250,,4,0
48718,Jon,M,166208,,4,0
48719,Jona,F,1662,,3,0
48720,Jona,M,380,,3,0
48721,Jonadab,M,21,,2,0
48722,Jonae,F,1084,,2,0
48723,Jonael,M,490,,2,0
48724,Jonah,F,605,,3,0
48725,Jonah,M,65570,,3,0
48726,Jonahan,M,12,,2,0
48727,Jonahel,M,13,,2,0
48728,Jonahs,M,31,,3,0
48729,Jonahtan,M,188,,2,0
48730,Jonai,F,147,,2,0
48731,Jonai,M,5,,2,0
48732,Jonalee,F,10,,1,0
48733,Jonaliz,F,6,,2,0
48734,Jonalyn,F,218,,2,0
48735,Jonam,M,6,,3,0
48736,Jonan,M,215,,3,0
48737,Jonanthan,M,76,,2,0
48738,Jonanthony,M,154,,1,0
48739,Jonas,F,28,,3,0
48740,Jonas,M,24523,,3,0
48741,Jonasia,F,198,,1,0
48742,Jonatan,M,3384,,2,0
48743,Jonath,M,35,,3,0
48744,Jonatha,F,29,,2,0
48745,Jonatha,M,311,,2,0
48746,Jonatham,M,26,,2,0
48747,Jonathan,F,3538,,2,0
48748,Jonathan,M,839696,,2,0
48749,Jonathandavid,M,62,,0,0
48750,Jonathanjames,M,11,,0,0
48751,Jonathanjoseph,M,7,,0,0
48752,Jonathanmichael,M,25,,-1,0
48753,Jonathaon,M,5,,1,0
48754,Jonathen,M,1505,,2,0
48755,Jonathin,M,101,,2,0
48756,Jonathn,M,25,,3,0
48757,Jonathna,M,5,,2,0
48758,Jonathon,F,224,,2,0
48759,Jonathon,M,64677,,2,0
48760,Jonathyn,M,277,,2,0
48761,Jonaton,M,15,,2,0
48762,Jonattan,M,41,,2,0
48763,Jonatthan,M,10,,2,0
48764,Jonavan,M,241,,2,0
48765,Jonaven,M,110,,2,0
48766,Jonavin,M,106,,2,0
48767,Jonavon,M,126,,2,0
48768,Jonay,F,151,,2,0
48769,Jonaya,F,74,,1,0
48770,Jonaye,F,20,,1,0
48771,Jonbenet,F,20,,2,0
48772,Joncarlo,M,243,,2,0
48773,Joncarlos,M,201,,2,0
48774,Jonce,M,6,,3,0
48775,Jonchristopher,M,10,,1,0
48776,Jonda,F,508,,3,0
48777,Jondarius,M,20,,1,0
48778,Jondavid,M,297,,2,0
48779,Jondra,F,5,,3,0
48780,Jondrea,F,19,,2,0
48781,Jone,F,687,,3,0
48782,Jone,M,24,,3,0
48783,Jonea,F,120,,2,0
48784,Jonecia,F,23,,1,0
48785,Jonee,F,295,,2,0
48786,Joneen,F,35,,2,0
48787,Joneer,F,5,,2,0
48788,Joneisha,F,164,,1,0
48789,Joneka,F,18,,2,0
48790,Jonel,F,328,,3,0
48791,Jonel,M,338,,3,0
48792,Jonell,F,2452,,3,0
48793,Jonell,M,214,,3,0
48794,Jonella,F,95,,2,0
48795,Jonelle,F,3171,,2,0
48796,Jonelle,M,21,,2,0
48797,Jonene,F,5,,2,0
48798,Joneric,M,99,,2,0
48799,Jonerik,M,203,,2,0
48800,Jones,F,29,,3,0
48801,Jones,M,3645,,3,0
48802,Jonesha,F,239,,2,0
48803,Joneshia,F,52,,1,0
48804,Jonessa,F,98,,2,0
48805,Jonesy,M,6,,2,0
48806,Jonet,F,78,,3,0
48807,Jonethan,M,22,,2,0
48808,Jonethen,M,6,,2,0
48809,Jonetta,F,901,,2,0
48810,Jonette,F,1221,,2,0
48811,Joney,M,11,,2,0
48812,Jong,M,74,,4,0
48813,Jonh,M,155,,4,0
48814,Jonhatan,M,75,,2,0
48815,Jonhathan,M,5,,2,0
48816,Jonhenry,M,7,,2,0
48817,Joni,F,28201,,3,0
48818,Joni,M,578,,3,0
48819,Jonia,F,95,,2,0
48820,Joniah,F,132,,2,0
48821,Jonibek,M,17,,2,0
48822,Jonica,F,628,,2,0
48823,Jonice,F,96,,2,0
48824,Jonicia,F,11,,1,0
48825,Jonie,F,1233,,2,0
48826,Jonie,M,44,,2,0
48827,Joniece,F,68,,1,0
48828,Joniel,M,475,,2,0
48829,Joniell,M,5,,2,0
48830,Jonier,F,36,,2,0
48831,Joniesha,F,17,,1,0
48832,Jonika,F,206,,2,0
48833,Jonikka,F,21,,2,0
48834,Jonilee,F,5,,1,0
48835,Jonina,F,45,,2,0
48836,Jonine,F,22,,2,0
48837,Joniqua,F,89,,1,0
48838,Jonique,F,427,,1,0
48839,Jonis,M,46,,3,0
48840,Jonise,F,76,,2,0
48841,Jonisha,F,437,,2,0
48842,Jonita,F,799,,2,0
48843,Jonithan,M,22,,2,0
48844,Joniya,F,153,,1,0
48845,Joniyah,F,220,,1,0
48846,Jonjon,M,8,,3,0
48847,Jonluc,M,57,,3,0
48848,Jonluca,M,5,,2,0
48849,Jonlucas,M,5,,2,0
48850,Jonluke,M,139,,2,0
48851,Jonlyn,F,5,,3,0
48852,Jonmarc,M,75,,3,0
48853,Jonmark,M,10,,3,0
48854,Jonmatthew,M,5,,2,0
48855,Jonmichael,M,1392,,1,0
48856,Jonn,M,537,,4,0
48857,Jonna,F,5503,,3,0
48858,Jonnae,F,272,,2,0
48859,Jonnah,F,29,,3,0
48860,Jonnah,M,10,,3,0
48861,Jonnatan,M,66,,2,0
48862,Jonnathan,M,1175,,2,0
48863,Jonnathon,M,52,,2,0
48864,Jonnay,F,29,,2,0
48865,Jonne,F,82,,3,0
48866,Jonnell,F,58,,3,0
48867,Jonnell,M,11,,3,0
48868,Jonnelle,F,48,,2,0
48869,Jonnesha,F,16,,2,0
48870,Jonnetta,F,50,,2,0
48871,Jonnette,F,160,,2,0
48872,Jonney,M,5,,2,0
48873,Jonni,F,1236,,3,0
48874,Jonni,M,5,,3,0
48875,Jonnica,F,6,,2,0
48876,Jonnie,F,5784,,2,0
48877,Jonnie,M,3172,,2,0
48878,Jonniel,M,6,,2,0
48879,Jonnika,F,10,,2,0
48880,Jonnique,F,5,,1,0
48881,Jonnisha,F,26,,2,0
48882,Jonnita,F,26,,2,0
48883,Jonny,F,131,,3,0
48884,Jonny,M,3142,,3,0
48885,Jonnye,F,5,,2,0
48886,Jonoah,M,10,,2,0
48887,Jonothan,M,881,,2,0
48888,Jonothon,M,39,,2,0
48889,Jonovan,M,257,,2,0
48890,Jonpatrick,M,14,,2,0
48891,Jonpaul,M,1522,,2,0
48892,Jonpierre,M,10,,1,0
48893,Jonquavious,M,12,,-1,0
48894,Jonquel,M,10,,2,0
48895,Jonquez,M,28,,2,0
48896,Jonquil,F,214,,2,0
48897,Jonquil,M,55,,2,0
48898,Jonquin,M,7,,2,0
48899,Jonrobert,M,5,,2,0
48900,Jonross,M,5,,3,0
48901,Jonryan,M,6,,2,0
48902,Jonson,M,16,,3,0
48903,Jonta,F,33,,3,0
48904,Jonta,M,216,,3,0
48905,Jontae,F,179,,2,0
48906,Jontae,M,821,,2,0
48907,Jontarius,M,14,,1,0
48908,Jontasia,F,19,,1,0
48909,Jontavia,F,74,,1,0
48910,Jontavion,M,19,,1,0
48911,Jontavious,M,415,,0,0
48912,Jontavis,M,36,,2,0
48913,Jontavius,M,247,,1,0
48914,Jontay,F,15,,2,0
48915,Jontay,M,147,,2,0
48916,Jontaya,F,5,,1,0
48917,Jontaye,M,5,,1,0
48918,Jonte,F,226,,3,0
48919,Jonte,M,1203,,3,0
48920,Jontel,F,20,,3,0
48921,Jontel,M,31,,3,0
48922,Jontelle,F,5,,2,0
48923,Jonteria,F,6,,1,0
48924,Jontez,M,124,,3,0
48925,Jonthan,M,990,,3,0
48926,Jonthomas,M,43,,2,0
48927,Jontia,F,29,,2,0
48928,Jontre,M,12,,3,0
48929,Jontrell,M,192,,3,0
48930,Jontue,F,34,,2,0
48931,Jontue,M,77,,2,0
48932,Jontyler,M,7,,2,0
48933,Jonuel,M,61,,2,0
48934,Jonus,M,187,,3,0
48935,Jonwesley,M,5,,1,0
48936,Jony,M,229,,3,0
48937,Jonya,F,43,,2,0
48938,Jonylah,F,28,,2,0
48939,Joo,F,10,,3,0
48940,Joo,M,5,,3,0
48941,Jood,F,196,,3,0
48942,Jood,M,57,,3,0
48943,Joon,F,42,,3,0
48944,Joon,M,380,,3,0
48945,Joori,F,13,,2,0
48946,Joory,F,63,,2,0
48947,Jooyoung,M,5,,0,0
48948,Jophiel,M,12,,2,0
48949,Jophy,M,10,,3,0
48950,Joplin,F,233,,3,0
48951,Joplin,M,5,,3,0
48952,Joplyn,F,40,,3,0
48953,Joplynn,F,6,,3,0
48954,Joquan,M,172,,2,0
48955,Joquavious,M,5,,-1,0
48956,Joquetta,F,10,,1,0
48957,Joquin,M,11,,2,0
48958,Joquita,F,21,,1,0
48959,Jora,F,87,,3,0
48960,Jorah,F,36,,3,0
48961,Jorah,M,83,,3,0
48962,Joram,M,230,,3,0
48963,Joran,M,192,,3,0
48964,Jorawar,M,27,,2,0
48965,Joray,M,5,,2,0
48966,Jorda,M,27,,3,0
48967,Jordaan,M,25,,2,0
48968,Jordache,M,30,,2,0
48969,Jordae,F,5,,2,0
48970,Jordahn,F,5,,3,0
48971,Jordai,F,6,,2,0
48972,Jordain,F,215,,2,0
48973,Jordain,M,59,,2,0
48974,Jordan,F,131004,,3,0
48975,Jordan,M,374536,,3,0
48976,Jordana,F,3192,,2,0
48977,Jordanalexander,M,5,,-1,0
48978,Jordanchristoph,M,5,,1,0
48979,Jordane,F,160,,2,0
48980,Jordane,M,7,,2,0
48981,Jordani,M,89,,2,0
48982,Jordania,F,11,,1,0
48983,Jordanlee,M,18,,1,0
48984,Jordanmarie,F,5,,0,0
48985,Jordanmichael,M,11,,0,0
48986,Jordann,F,1023,,3,0
48987,Jordann,M,59,,3,0
48988,Jordanna,F,807,,2,0
48989,Jordanne,F,619,,2,0
48990,Jordanny,M,99,,2,0
48991,Jordano,M,56,,2,0
48992,Jordany,M,421,,2,0
48993,Jordayn,F,97,,2,0
48994,Jorddy,M,16,,3,0
48995,Jorde,M,5,,3,0
48996,Jordee,F,5,,2,0
48997,Jordell,M,69,,3,0
48998,Jorden,F,2301,,3,0
48999,Jorden,M,6631,,3,0
49000,Jordeyn,F,7,,2,0
49001,Jordi,F,209,,3,0
49002,Jordi,M,2785,,3,0
49003,Jordian,F,27,,2,0
49004,Jordie,F,56,,2,0
49005,Jordie,M,130,,2,0
49006,Jordin,F,4242,,3,0
49007,Jordin,M,2290,,3,0
49008,Jordinn,F,6,,3,0
49009,Jordis,F,267,,3,0
49010,Jordis,M,6,,3,0
49011,Jordon,F,1839,,3,0
49012,Jordon,M,13448,,3,0
49013,Jordun,M,5,,3,0
49014,Jordy,F,103,,3,0
49015,Jordy,M,5358,,3,0
49016,Jordyan,F,72,,2,0
49017,Jordyan,M,12,,2,0
49018,Jordyn,F,53205,,3,0
49019,Jordyn,M,5160,,3,0
49020,Jordyne,F,311,,2,0
49021,Jordynn,F,4273,,3,0
49022,Jordynn,M,94,,3,0
49023,Jordynne,F,214,,2,0
49024,Joree,F,39,,2,0
49025,Joreen,F,106,,2,0
49026,Jorel,M,994,,3,0
49027,Jorell,M,474,,3,0
49028,Jorelys,F,5,,2,0
49029,Joren,M,316,,3,0
49030,Jorene,F,515,,2,0
49031,Joretha,F,36,,2,0
49032,Joretta,F,1033,,2,0
49033,Jorey,F,25,,2,0
49034,Jorey,M,226,,2,0
49035,Jorga,F,55,,3,0
49036,Jorgan,M,11,,3,0
49037,Jorge,F,689,,3,0
49038,Jorge,M,130880,,3,0
49039,Jorgealberto,M,5,,0,0
49040,Jorgeantonio,M,6,,-1,0
49041,Jorgedavid,M,5,,1,0
49042,Jorgejr,M,5,,3,0
49043,Jorgeluis,M,401,,1,0
49044,Jorgen,M,471,,3,0
49045,Jorgi,F,6,,3,0
49046,Jorgia,F,338,,2,0
49047,Jorgie,F,35,,2,0
49048,Jorgina,F,64,,2,0
49049,Jori,F,1986,,3,0
49050,Jori,M,149,,3,0
49051,Joria,F,11,,2,0
49052,Joriah,F,5,,2,0
49053,Joriah,M,6,,2,0
49054,Jorian,F,32,,2,0
49055,Jorian,M,349,,2,0
49056,Joriann,F,5,,2,0
49057,Jorianna,F,5,,1,0
49058,Jorie,F,1181,,2,0
49059,Jorie,M,14,,2,0
49060,Joriel,M,117,,2,0
49061,Jorien,M,7,,2,0
49062,Jorim,M,6,,3,0
49063,Jorin,M,45,,3,0
49064,Joris,M,59,,3,0
49065,Jorita,F,107,,2,0
49066,Jorja,F,2625,,3,0
49067,Jorje,M,1162,,3,0
49068,Jorjia,F,40,,2,0
49069,Jorleny,F,5,,2,0
49070,Jorley,F,35,,2,0
49071,Jorma,M,68,,3,0
49072,Jorman,M,52,,3,0
49073,Jorn,M,6,,4,0
49074,Jorniel,M,5,,2,0
49075,Jorome,M,5,,2,0
49076,Joron,M,74,,3,0
49077,Jorrel,M,24,,3,0
49078,Jorrell,M,149,,3,0
49079,Jorren,M,6,,3,0
49080,Jorri,F,10,,3,0
49081,Jorrie,F,5,,2,0
49082,Jorrin,M,16,,3,0
49083,Jorryn,F,85,,3,0
49084,Jorryn,M,77,,3,0
49085,Jory,F,592,,3,0
49086,Jory,M,3079,,3,0
49087,Joryel,M,5,,2,0
49088,Joryn,F,13,,3,0
49089,Jos,M,81,,4,0
49090,Josa,M,7,,3,0
49091,Josabet,F,24,,2,0
49092,Josabeth,F,32,,2,0
49093,Josael,M,15,,2,0
49094,Josafat,M,378,,2,0
49095,Josai,M,25,,2,0
49096,Josaia,M,5,,1,0
49097,Josaiah,M,346,,1,0
49098,Josaih,M,35,,2,0
49099,Josalee,F,5,,1,0
49100,Josalin,F,138,,2,0
49101,Josalina,F,10,,1,0
49102,Josaline,F,54,,1,0
49103,Josalyn,F,2013,,2,0
49104,Josalyne,F,6,,1,0
49105,Josalynn,F,707,,2,0
49106,Josan,M,10,,3,0
49107,Josann,F,10,,3,0
49108,Josanna,F,88,,2,0
49109,Josanne,F,58,,2,0
49110,Josaphat,M,11,,2,0
49111,Josaphina,F,6,,1,0
49112,Josaphine,F,170,,1,0
49113,Josbel,M,10,,3,0
49114,Joscar,M,11,,3,0
49115,Joscelin,F,243,,2,0
49116,Josceline,F,84,,1,0
49117,Joscelyn,F,2035,,2,0
49118,Joscelyne,F,117,,1,0
49119,Joscelynn,F,168,,2,0
49120,Josclyn,F,56,,3,0
49121,Jose,F,4175,,3,0
49122,Jose,M,565126,,3,0
49123,Josea,M,7,,2,0
49124,Joseadrian,M,5,,0,0
49125,Josealberto,M,159,,0,0
49126,Josealejandro,M,39,,-1,0
49127,Josealfredo,M,157,,0,0
49128,Josean,M,258,,2,0
49129,Joseandres,M,65,,1,0
49130,Joseangel,M,1121,,1,0
49131,Joseantonio,M,752,,-1,0
49132,Josearmando,M,148,,0,0
49133,Josecarlos,M,311,,1,0
49134,Josecruz,M,21,,2,0
49135,Josedaniel,M,158,,0,0
49136,Josedavid,M,42,,1,0
49137,Josede,M,92,,2,0
49138,Josedejesus,M,659,,0,0
49139,Joseduardo,M,5,,0,0
49140,Josee,F,537,,2,0
49141,Joseeduardo,M,70,,-1,0
49142,Joseenrique,M,42,,-1,0
49143,Josef,M,8702,,3,0
49144,Josefa,F,3992,,2,0
49145,Josefernando,M,10,,0,0
49146,Joseff,M,102,,3,0
49147,Josefina,F,13312,,1,0
49148,Josefina,M,35,,1,0
49149,Josefine,F,565,,1,0
49150,Josefita,F,244,,1,0
49151,Josefrancisco,M,45,,0,0
49152,Josegabriel,M,5,,0,0
49153,Joseguadalupe,M,152,,-2,0
49154,Joseh,M,143,,3,0
49155,Josehine,F,10,,1,0
49156,Josehp,M,16,,3,0
49157,Josehua,M,102,,1,0
49158,Josei,F,5,,2,0
49159,Joseiah,M,5,,1,0
49160,Joseignacio,M,11,,-1,0
49161,Josejavier,M,26,,0,0
49162,Josejesus,M,24,,1,0
49163,Josejr,M,12,,3,0
49164,Josejuan,M,249,,1,0
49165,Josejulian,M,159,,0,0
49166,Josel,M,76,,3,0
49167,Joselen,F,5,,2,0
49168,Joselene,F,29,,1,0
49169,Joselin,F,3965,,2,0
49170,Joselina,F,44,,1,0
49171,Joseline,F,3554,,1,0
49172,Joselinne,F,77,,1,0
49173,Joselito,M,742,,1,0
49174,Joselle,F,191,,2,0
49175,Josellyn,F,19,,2,0
49176,Joseluis,M,3982,,1,0
49177,Joseluiz,M,6,,1,0
49178,Josely,F,66,,2,0
49179,Joselyn,F,16828,,2,0
49180,Joselyn,M,5,,2,0
49181,Joselyne,F,1120,,1,0
49182,Joselynn,F,1253,,2,0
49183,Joselynne,F,125,,1,0
49184,Josemanuel,M,1175,,0,0
49185,Josemaria,M,592,,0,0
49186,Josemiguel,M,436,,0,0
49187,Josen,M,26,,3,0
49188,Josenid,F,31,,2,0
49189,Josep,M,141,,3,0
49190,Josepablo,M,16,,1,0
49191,Joseph,F,10664,,3,0
49192,Joseph,M,2615936,,3,0
49193,Josepha,F,407,,2,0
49194,Josephallen,M,5,,1,0
49195,Josephandrew,M,5,,1,0
49196,Josephanthony,M,72,,0,0
49197,Josephdaniel,M,15,,0,0
49198,Josephe,M,32,,2,0
49199,Josephene,F,278,,1,0
49200,Josephin,F,5,,2,0
49201,Josephina,F,2748,,1,0
49202,Josephine,F,307814,,1,0
49203,Josephine,M,986,,1,0
49204,Josephjames,M,16,,1,0
49205,Josephjohn,M,5,,2,0
49206,Josephlee,M,10,,1,0
49207,Josephmichael,M,97,,0,0
49208,Josephpatrick,M,5,,1,0
49209,Josephpaul,M,5,,1,0
49210,Josephthomas,M,5,,1,0
49211,Josephus,M,1200,,2,0
49212,Josephy,M,12,,2,0
49213,Josephyne,F,75,,1,0
49214,Josepine,F,5,,1,0
49215,Josera,F,5,,2,0
49216,Joseramon,M,55,,1,0
49217,Josericardo,M,6,,0,0
49218,Joseroberto,M,19,,0,0
49219,Joses,M,33,,3,0
49220,Joset,F,5,,3,0
49221,Joset,M,11,,3,0
49222,Joseth,M,161,,3,0
49223,Josett,F,32,,3,0
49224,Josetta,F,513,,2,0
49225,Josette,F,6065,,2,0
49226,Josey,F,2671,,2,0
49227,Josey,M,865,,2,0
49228,Josgar,M,34,,3,0
49229,Josgart,M,8,,3,0
49230,Josh,M,16639,,4,0
49231,Josha,F,28,,3,0
49232,Josha,M,426,,3,0
49233,Joshalyn,F,184,,2,0
49234,Joshalynn,F,39,,2,0
49235,Joshanae,F,5,,1,0
49236,Joshau,M,247,,2,0
49237,Joshaua,M,208,,1,0
49238,Joshaun,M,56,,2,0
49239,Joshawa,M,508,,2,0
49240,Joshawn,M,126,,3,0
49241,Joshelin,F,14,,2,0
49242,Joshelyn,F,56,,2,0
49243,Joshep,M,5,,3,0
49244,Josheph,M,24,,3,0
49245,Josheua,M,6,,1,0
49246,Joshewa,M,10,,2,0
49247,Joshia,M,161,,2,0
49248,Joshiah,M,93,,2,0
49249,Joshie,F,5,,2,0
49250,Joshika,F,5,,2,0
49251,Joshitha,F,12,,2,0
49252,Joshlin,F,23,,3,0
49253,Joshlin,M,7,,3,0
49254,Joshlyn,F,1223,,3,0
49255,Joshlyn,M,5,,3,0
49256,Joshlynn,F,608,,3,0
49257,Joshniel,M,6,,2,0
49258,Joshoa,M,97,,2,0
49259,Joshoua,M,10,,1,0
49260,Joshton,M,16,,3,0
49261,Joshu,M,96,,3,0
49262,Joshua,F,4915,,2,0
49263,Joshua,M,1210070,,2,0
49264,Joshuaa,M,5,,1,0
49265,Joshuaaaron,M,11,,-1,0
49266,Joshuaalexander,M,5,,-2,0
49267,Joshuaanthony,M,6,,-1,0
49268,Joshuacaleb,M,11,,0,0
49269,Joshuadaniel,M,11,,-1,0
49270,Joshuadavid,M,57,,0,0
49271,Joshuah,M,2793,,2,0
49272,Joshuajames,M,93,,0,0
49273,Joshuajay,M,5,,0,0
49274,Joshuajohn,M,5,,1,0
49275,Joshuajoseph,M,5,,0,0
49276,Joshual,M,146,,2,0
49277,Joshualee,M,32,,0,0
49278,Joshuamichael,M,54,,-1,0
49279,Joshuan,M,181,,2,0
49280,Joshuapaul,M,12,,0,0
49281,Joshuar,M,5,,2,0
49282,Joshuaray,M,5,,0,0
49283,Joshuarobert,M,5,,0,0
49284,Joshuaryan,M,17,,0,0
49285,Joshue,M,1090,,2,0
49286,Joshuea,M,16,,1,0
49287,Joshuel,M,30,,2,0
49288,Joshuia,M,33,,1,0
49289,Joshula,M,5,,2,0
49290,Joshus,M,171,,3,0
49291,Joshusa,M,10,,2,0
49292,Joshuwa,M,395,,2,0
49293,Joshva,M,59,,3,0
49294,Joshwa,M,449,,3,0
49295,Joshya,M,12,,2,0
49296,Josi,F,926,,3,0
49297,Josia,F,5,,2,0
49298,Josia,M,121,,2,0
49299,Josiaah,M,5,,1,0
49300,Josiah,F,375,,2,0
49301,Josiah,M,107221,,2,0
49302,Josiaha,M,21,,1,0
49303,Josiahh,M,5,,2,0
49304,Josiahs,M,50,,2,0
49305,Josian,M,269,,2,0
49306,Josiana,F,32,,1,0
49307,Josiane,F,73,,1,0
49308,Josianna,F,12,,1,0
49309,Josianne,F,20,,1,0
49310,Josias,M,2147,,2,0
49311,Josie,F,58618,,2,0
49312,Josie,M,481,,2,0
49313,Josiel,M,347,,2,0
49314,Josielyn,F,17,,1,0
49315,Josielynn,F,17,,1,0
49316,Josiephene,F,5,,0,0
49317,Josiephine,F,1070,,0,0
49318,Josif,M,10,,3,0
49319,Josiha,M,17,,2,0
49320,Josiiah,M,5,,1,0
49321,Josilin,F,58,,2,0
49322,Josilyn,F,1062,,2,0
49323,Josilyne,F,5,,1,0
49324,Josilynn,F,227,,2,0
49325,Josimar,M,86,,2,0
49326,Josina,F,26,,2,0
49327,Josine,F,5,,2,0
49328,Josip,M,109,,3,0
49329,Josiphine,F,31,,1,0
49330,Josiya,M,28,,1,0
49331,Josiyah,M,492,,1,0
49332,Josje,M,6,,3,0
49333,Josjeph,M,5,,3,0
49334,Joskar,M,22,,3,0
49335,Joslen,F,16,,3,0
49336,Joslene,F,6,,2,0
49337,Josleny,F,6,,2,0
49338,Joslin,F,1315,,3,0
49339,Joslin,M,10,,3,0
49340,Josline,F,28,,2,0
49341,Joslyn,F,10284,,3,0
49342,Joslyn,M,28,,3,0
49343,Joslyne,F,71,,2,0
49344,Joslynn,F,2999,,3,0
49345,Joslynne,F,140,,2,0
49346,Josman,M,15,,3,0
49347,Josmar,M,591,,3,0
49348,Josmarie,F,11,,1,0
49349,Josmary,F,45,,2,0
49350,Josmel,M,5,,3,0
49351,Josmine,F,6,,2,0
49352,Josniel,M,46,,2,0
49353,Joson,M,80,,3,0
49354,Jospeh,M,1491,,3,0
49355,Josph,M,344,,4,0
49356,Josphe,M,5,,3,0
49357,Josphine,F,244,,2,0
49358,Josphua,M,5,,2,0
49359,Joss,F,200,,4,0
49360,Joss,M,322,,4,0
49361,Jossalin,F,66,,2,0
49362,Jossalyn,F,345,,2,0
49363,Jossalynn,F,57,,2,0
49364,Josse,M,10,,3,0
49365,Josselin,F,768,,2,0
49366,Josseline,F,579,,1,0
49367,Josselyn,F,2973,,2,0
49368,Josselyne,F,165,,1,0
49369,Josselynn,F,56,,2,0
49370,Jossette,F,80,,2,0
49371,Jossiah,M,213,,2,0
49372,Jossica,F,5,,2,0
49373,Jossie,F,1992,,2,0
49374,Jossie,M,17,,2,0
49375,Jossiel,M,41,,2,0
49376,Jossiephine,F,12,,0,0
49377,Jossilyn,F,91,,2,0
49378,Jossilynn,F,5,,2,0
49379,Jossimar,M,5,,2,0
49380,Josslin,F,87,,3,0
49381,Josslyn,F,1929,,3,0
49382,Josslynn,F,398,,3,0
49383,Josslynne,F,5,,2,0
49384,Jossue,M,650,,2,0
49385,Jossy,F,11,,3,0
49386,Jostein,M,6,,2,0
49387,Josten,M,273,,3,0
49388,Jostin,M,634,,3,0
49389,Joston,M,21,,3,0
49390,Jostyn,F,12,,3,0
49391,Jostyn,M,54,,3,0
49392,Josu,M,6,,3,0
49393,Josua,M,760,,2,0
49394,Josuah,M,36,,2,0
49395,Josue,F,185,,2,0
49396,Josue,M,49478,,2,0
49397,Josuel,M,132,,2,0
49398,Josuha,M,281,,2,0
49399,Josuhe,M,5,,2,0
49400,Josy,F,78,,3,0
49401,Josyah,M,336,,2,0
49402,Josyiah,M,43,,1,0
49403,Josylin,F,5,,2,0
49404,Josziah,M,7,,2,0
49405,Jotaro,M,5,,2,0
49406,Jotavious,M,6,,0,0
49407,Jotham,M,542,,3,0
49408,Jothan,M,15,,3,0
49409,Joua,F,65,,2,0
49410,Jouan,M,5,,2,0
49411,Jouanna,F,6,,1,0
49412,Joud,F,188,,3,0
49413,Joud,M,124,,3,0
49414,Jouette,F,6,,1,0
49415,Joule,F,22,,2,0
49416,Joules,F,25,,2,0
49417,Joumana,F,20,,1,0
49418,Jourdain,F,36,,1,0
49419,Jourdain,M,169,,1,0
49420,Jourdan,F,2283,,2,0
49421,Jourdan,M,1766,,2,0
49422,Jourden,F,84,,2,0
49423,Jourden,M,190,,2,0
49424,Jourdin,F,146,,2,0
49425,Jourdin,M,81,,2,0
49426,Jourdon,F,16,,2,0
49427,Jourdon,M,144,,2,0
49428,Jourdyn,F,675,,2,0
49429,Jourdyn,M,131,,2,0
49430,Jourdynn,F,19,,2,0
49431,Jouri,F,73,,2,0
49432,Jourie,F,5,,1,0
49433,Journae,F,10,,1,0
49434,Journe,F,108,,2,0
49435,Journee,F,8105,,1,0
49436,Journee,M,76,,1,0
49437,Journei,F,1118,,1,0
49438,Journeigh,F,38,,1,0
49439,Journeii,F,24,,0,0
49440,Journey,F,13548,,1,0
49441,Journey,M,1259,,1,0
49442,Journi,F,1945,,2,0
49443,Journie,F,1581,,1,0
49444,Journie,M,6,,1,0
49445,Journiee,F,64,,0,0
49446,Journii,F,255,,1,0
49447,Journni,F,10,,2,0
49448,Journy,F,14,,2,0
49449,Journye,F,36,,1,0
49450,Joury,F,129,,2,0
49451,Jouse,M,5,,2,0
49452,Jousha,M,431,,2,0
49453,Joushua,M,90,,1,0
49454,Jovaan,M,5,,2,0
49455,Jovahn,M,166,,3,0
49456,Jovahni,M,11,,2,0
49457,Jovahny,M,5,,2,0
49458,Jovan,F,1079,,3,0
49459,Jovan,M,9232,,3,0
49460,Jovana,F,1918,,2,0
49461,Jovanah,F,5,,2,0
49462,Jovanda,F,18,,2,0
49463,Jovane,M,74,,2,0
49464,Jovani,F,109,,2,0
49465,Jovani,M,6136,,2,0
49466,Jovania,F,5,,1,0
